Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order_id,Customer_id,Product_id,Shipment_id
Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Office Supplies,Binders,234.36,6,0.0,112.4928,d0aca4e6-0c3f-42cc-af7a-b9d524486be0,e9836008-2a8c-46df-98c2-6371c76a1131,c1973895-6814-4ddb-bc02-1d14f62e52f9,70347880-8aec-45a8-9bdc-bd6434ad1811
Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Paper,20.736,4,0.2,7.2576,d0a2cbbf-6340-4dd9-8e38-ad1a7650b04d,e5c927ae-a4e3-496d-8588-9b5582fb6762,efe32969-3c1a-4c37-a0ae-35295a30cbb7,1f6aae2a-5e33-4aa8-95cd-eaf9d93b8cd3
First Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,10.5,5,0.0,2.94,b5176502-d9d6-4a21-989f-053e1407d6eb,f54281b1-919b-4105-992f-e40e00e7c5ef,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,f67aee1b-903b-49e1-8bec-d456c8f8a4bc
Second Class,Corporate,United States,Reading,Pennsylvania,19601,East,Furniture,Furnishings,23.968,2,0.2,7.7896,1df66a71-1c32-42f2-8fea-764c975793b2,de79ccb4-e92c-4bf5-b117-47260b57baa6,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,0936878e-0037-444f-a967-cab492b44258
Second Class,Corporate,United States,Reading,Pennsylvania,19601,East,Furniture,Bookcases,521.96,4,0.5,-250.5408,1df66a71-1c32-42f2-8fea-764c975793b2,de79ccb4-e92c-4bf5-b117-47260b57baa6,1a643d48-a302-4f67-baea-ea47160533b7,0936878e-0037-444f-a967-cab492b44258
Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,676.55,5,0.0,6.7655,11efbf2c-0a64-43b5-8141-65d0e153884d,a2eee738-e540-4145-a046-f05ed6718a1d,b1035e3a-d289-47fd-997c-678681c45782,8d8b8d00-71e8-4316-b67b-2f0ea67c0d5c
Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Appliances,154.9,5,0.0,40.274,11efbf2c-0a64-43b5-8141-65d0e153884d,a2eee738-e540-4145-a046-f05ed6718a1d,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,8d8b8d00-71e8-4316-b67b-2f0ea67c0d5c
Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,30.56,4,0.0,14.9744,11efbf2c-0a64-43b5-8141-65d0e153884d,a2eee738-e540-4145-a046-f05ed6718a1d,3f7bebe9-c6dd-4d66-8a1e-204d4cef5663,8d8b8d00-71e8-4316-b67b-2f0ea67c0d5c
Second Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Chairs,770.352,3,0.2,77.0352,11efbf2c-0a64-43b5-8141-65d0e153884d,a2eee738-e540-4145-a046-f05ed6718a1d,c1501176-6208-4087-9c61-6d1d04993c21,8d8b8d00-71e8-4316-b67b-2f0ea67c0d5c
Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Furnishings,21.12,4,0.0,6.5472,6265c42f-0dbf-46ae-8060-d077be442861,40a3e4e0-921f-4b2e-b336-ba101a8e1fc8,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,a7e8e854-55d6-4830-b830-cd2068587a6f
Second Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Phones,575.928,9,0.2,57.5928,ac02a915-df6e-4e8b-9ffb-631c28677302,54f6eb9c-5933-4061-8468-17a9fc5a2847,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,1ce925ae-97ce-48f5-8efe-4b1e69e64ba0
Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,7.78,2,0.0,2.0228,ac02a915-df6e-4e8b-9ffb-631c28677302,54f6eb9c-5933-4061-8468-17a9fc5a2847,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,1ce925ae-97ce-48f5-8efe-4b1e69e64ba0
Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Paper,123.92,4,0.0,55.764,ac02a915-df6e-4e8b-9ffb-631c28677302,54f6eb9c-5933-4061-8468-17a9fc5a2847,efe32969-3c1a-4c37-a0ae-35295a30cbb7,1ce925ae-97ce-48f5-8efe-4b1e69e64ba0
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Supplies,17.22,3,0.0,5.166,11efbf2c-0a64-43b5-8141-65d0e153884d,a2eee738-e540-4145-a046-f05ed6718a1d,5d822846-ccd8-4f69-9981-0af311c352c6,52b29cd2-8ffd-4c8e-ab96-df32703c24eb
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,226.56,6,0.0,63.4368,11efbf2c-0a64-43b5-8141-65d0e153884d,a2eee738-e540-4145-a046-f05ed6718a1d,b1035e3a-d289-47fd-997c-678681c45782,52b29cd2-8ffd-4c8e-ab96-df32703c24eb
Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Phones,107.88,3,0.2,10.788,11efbf2c-0a64-43b5-8141-65d0e153884d,a2eee738-e540-4145-a046-f05ed6718a1d,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,52b29cd2-8ffd-4c8e-ab96-df32703c24eb
First Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,81.98,2,0.0,40.1702,b5176502-d9d6-4a21-989f-053e1407d6eb,879b4ef7-9ecd-4b5c-9d32-c7be3e44807f,efe32969-3c1a-4c37-a0ae-35295a30cbb7,71530809-2c49-4af4-95a5-5e3633c23852
First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,104.85,1,0.0,50.328,1218b78a-8bf5-48c9-9e0a-63be0dc6ba44,6e2a2f69-1052-40d5-a550-32a6333a485e,efe32969-3c1a-4c37-a0ae-35295a30cbb7,271123db-bb75-4795-a210-6d6e80c2860d
First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,8.704,2,0.2,3.1552,1218b78a-8bf5-48c9-9e0a-63be0dc6ba44,6e2a2f69-1052-40d5-a550-32a6333a485e,c1973895-6814-4ddb-bc02-1d14f62e52f9,271123db-bb75-4795-a210-6d6e80c2860d
First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,19.92,4,0.0,9.7608,1218b78a-8bf5-48c9-9e0a-63be0dc6ba44,6e2a2f69-1052-40d5-a550-32a6333a485e,efe32969-3c1a-4c37-a0ae-35295a30cbb7,271123db-bb75-4795-a210-6d6e80c2860d
First Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,43.02,3,0.0,15.4872,1218b78a-8bf5-48c9-9e0a-63be0dc6ba44,6e2a2f69-1052-40d5-a550-32a6333a485e,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,271123db-bb75-4795-a210-6d6e80c2860d
Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,240.784,1,0.2,30.098,5cc7576a-d45c-4804-8638-9db9f84be245,65140c29-76dd-401c-ac46-e7bde060d224,1a643d48-a302-4f67-baea-ea47160533b7,0bda5635-a9a9-4e81-b043-e21caac0acd9
Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Appliances,414.96,2,0.0,124.488,8cb60a93-1c25-4ac2-b67a-ebe295f7afb6,002b20a2-adc2-4304-add2-10df2644c24c,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,642f0f9f-4bfb-47db-a660-05351af4315a
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,387.72,5,0.2,-67.851,a673c7ce-8a12-4882-b094-f5c60b6739d4,7c6e4252-eba4-442b-a323-997d7eeb7ef4,b1035e3a-d289-47fd-997c-678681c45782,f3914961-ca00-43bf-aa9f-12f75a80ae3b
Standard Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Storage,360.38,2,0.0,93.6988,0c4fccb0-0d5d-4413-811f-49a4d678e85d,acf4acae-e108-4b6d-8027-e77e752e9258,b1035e3a-d289-47fd-997c-678681c45782,b7c64837-548f-4a6a-838f-e06476d951eb
Standard Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Paper,13.56,2,0.0,6.2376,0c4fccb0-0d5d-4413-811f-49a4d678e85d,acf4acae-e108-4b6d-8027-e77e752e9258,efe32969-3c1a-4c37-a0ae-35295a30cbb7,b7c64837-548f-4a6a-838f-e06476d951eb
First Class,Consumer,United States,Mesa,Arizona,85204,West,Technology,Phones,552.0,10,0.2,34.5,80cc5d34-bc7e-4c34-987e-31b6b8715baf,008f8dd6-b61b-4bab-99ad-b939ecd818b6,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,6f0828b7-b882-476c-bf8a-adc91625af1d
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Furniture,Tables,429.9,5,0.0,111.774,551aba76-12ca-4390-9115-3e8c6d8fb52f,1d4db8bb-98ea-4941-aef8-05c88eae55fb,5116f1a6-0127-4865-9bac-29823fab25ea,c76529d5-691d-4ad4-975d-670bd7e314a5
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,32.06,2,0.0,15.3888,551aba76-12ca-4390-9115-3e8c6d8fb52f,1d4db8bb-98ea-4941-aef8-05c88eae55fb,c1973895-6814-4ddb-bc02-1d14f62e52f9,c76529d5-691d-4ad4-975d-670bd7e314a5
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Furniture,Chairs,161.96,2,0.0,45.3488,551aba76-12ca-4390-9115-3e8c6d8fb52f,1d4db8bb-98ea-4941-aef8-05c88eae55fb,c1501176-6208-4087-9c61-6d1d04993c21,c76529d5-691d-4ad4-975d-670bd7e314a5
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Storage,19.86,2,0.0,5.7594,551aba76-12ca-4390-9115-3e8c6d8fb52f,1d4db8bb-98ea-4941-aef8-05c88eae55fb,b1035e3a-d289-47fd-997c-678681c45782,c76529d5-691d-4ad4-975d-670bd7e314a5
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,12.96,2,0.0,6.3504,449624f4-4e97-4c0c-871e-e33068007fee,23e0e27a-d2a7-41f9-ba8e-86e9ebbb3f77,efe32969-3c1a-4c37-a0ae-35295a30cbb7,f78decb3-185e-44f3-a53c-f35b4d768f37
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,20.544,6,0.2,6.42,3b8166c8-172d-40c5-9ad6-1f813ca3e658,116f98f3-41cf-48ce-99b7-8c286d9165da,efe32969-3c1a-4c37-a0ae-35295a30cbb7,5b1eb711-fb7e-4cb0-a353-ce6619579b4e
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Furniture,Furnishings,185.58,6,0.0,76.0878,c3443d15-454e-402f-b170-3a8a6b829672,ffdce506-28d2-4a61-a892-ac9ea1c4a0a9,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,e6ae190e-e574-4033-b801-d3e5a3b5f2b0
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Binders,77.56,2,0.0,35.6776,c3443d15-454e-402f-b170-3a8a6b829672,ffdce506-28d2-4a61-a892-ac9ea1c4a0a9,c1973895-6814-4ddb-bc02-1d14f62e52f9,e6ae190e-e574-4033-b801-d3e5a3b5f2b0
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Storage,87.92,4,0.0,0.8792,c3443d15-454e-402f-b170-3a8a6b829672,ffdce506-28d2-4a61-a892-ac9ea1c4a0a9,b1035e3a-d289-47fd-997c-678681c45782,e6ae190e-e574-4033-b801-d3e5a3b5f2b0
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Paper,245.94,6,0.0,120.5106,c3443d15-454e-402f-b170-3a8a6b829672,ffdce506-28d2-4a61-a892-ac9ea1c4a0a9,efe32969-3c1a-4c37-a0ae-35295a30cbb7,e6ae190e-e574-4033-b801-d3e5a3b5f2b0
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Binders,8.6,1,0.0,4.042,c3443d15-454e-402f-b170-3a8a6b829672,ffdce506-28d2-4a61-a892-ac9ea1c4a0a9,c1973895-6814-4ddb-bc02-1d14f62e52f9,e6ae190e-e574-4033-b801-d3e5a3b5f2b0
Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Furniture,Bookcases,504.9,5,0.0,126.225,c3443d15-454e-402f-b170-3a8a6b829672,ffdce506-28d2-4a61-a892-ac9ea1c4a0a9,1a643d48-a302-4f67-baea-ea47160533b7,e6ae190e-e574-4033-b801-d3e5a3b5f2b0
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,2357.488,7,0.2,884.058,621b2163-d63f-4585-aee2-53f869ff7faa,d2c7ea85-37eb-4763-b551-7ef129a0cfac,c1973895-6814-4ddb-bc02-1d14f62e52f9,1527e78f-9696-4189-bafb-3e27e2653112
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,369.544,7,0.2,32.3351,621b2163-d63f-4585-aee2-53f869ff7faa,d2c7ea85-37eb-4763-b551-7ef129a0cfac,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,1527e78f-9696-4189-bafb-3e27e2653112
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Chairs,184.752,3,0.2,-20.7846,621b2163-d63f-4585-aee2-53f869ff7faa,d2c7ea85-37eb-4763-b551-7ef129a0cfac,c1501176-6208-4087-9c61-6d1d04993c21,1527e78f-9696-4189-bafb-3e27e2653112
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,64.96,5,0.2,-4.06,ce39f56d-31a8-439b-a09f-deccce20a9c8,61a8ea33-6ed5-4aee-a90a-7f47ecf01c79,b1035e3a-d289-47fd-997c-678681c45782,f8cc3097-fed6-4d3d-a2da-f93200ea1116
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,13.52,2,0.2,1.69,ce39f56d-31a8-439b-a09f-deccce20a9c8,61a8ea33-6ed5-4aee-a90a-7f47ecf01c79,5d822846-ccd8-4f69-9981-0af311c352c6,f8cc3097-fed6-4d3d-a2da-f93200ea1116
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Chairs,458.43,5,0.3,-137.529,ce39f56d-31a8-439b-a09f-deccce20a9c8,61a8ea33-6ed5-4aee-a90a-7f47ecf01c79,c1501176-6208-4087-9c61-6d1d04993c21,f8cc3097-fed6-4d3d-a2da-f93200ea1116
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,387.136,4,0.2,24.196,ce39f56d-31a8-439b-a09f-deccce20a9c8,61a8ea33-6ed5-4aee-a90a-7f47ecf01c79,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,f8cc3097-fed6-4d3d-a2da-f93200ea1116
Same Day,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Tables,328.59,3,0.4,-147.8655,ce39f56d-31a8-439b-a09f-deccce20a9c8,61a8ea33-6ed5-4aee-a90a-7f47ecf01c79,5116f1a6-0127-4865-9bac-29823fab25ea,f8cc3097-fed6-4d3d-a2da-f93200ea1116
Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Furniture,Chairs,338.352,3,0.2,4.2294,4ebcbeea-46a4-4707-940e-a92b6d1c20e7,960166ac-2220-4413-94a0-7d122582e397,c1501176-6208-4087-9c61-6d1d04993c21,5c871179-0989-4ff6-ba56-70f358c52fa8
Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Office Supplies,Paper,25.92,4,0.0,12.4416,4ebcbeea-46a4-4707-940e-a92b6d1c20e7,960166ac-2220-4413-94a0-7d122582e397,efe32969-3c1a-4c37-a0ae-35295a30cbb7,5c871179-0989-4ff6-ba56-70f358c52fa8
Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Office Supplies,Paper,91.36,4,0.0,42.0256,4ebcbeea-46a4-4707-940e-a92b6d1c20e7,960166ac-2220-4413-94a0-7d122582e397,efe32969-3c1a-4c37-a0ae-35295a30cbb7,5c871179-0989-4ff6-ba56-70f358c52fa8
Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Furniture,Furnishings,87.96,3,0.2,7.6965,73b4eae9-128b-405a-8d61-fb3e092c3404,7ceabe9c-3d7d-4eef-b857-58645b66dc0c,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,e01dfb6c-cca8-44c9-891e-fca563fc26b3
Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,5.214,2,0.7,-4.1712,73b4eae9-128b-405a-8d61-fb3e092c3404,7ceabe9c-3d7d-4eef-b857-58645b66dc0c,c1973895-6814-4ddb-bc02-1d14f62e52f9,e01dfb6c-cca8-44c9-891e-fca563fc26b3
Standard Class,Consumer,United States,Miami,Florida,33142,South,Office Supplies,Binders,12.294,1,0.7,-8.6058,0667b786-d966-4048-ab89-dc4f58d432ff,25de4b25-4346-4a82-b1fb-653a0aaf635f,c1973895-6814-4ddb-bc02-1d14f62e52f9,b11796af-65e5-4c3f-aa6b-8bfdd57377ad
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,19.76,4,0.0,8.2992,ac02a915-df6e-4e8b-9ffb-631c28677302,e260663b-fc08-45b6-82e4-a24e7dfcea7b,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,cc379952-b745-49f8-a3c3-d4b3fa25f59e
Standard Class,Consumer,United States,Troy,New York,12180,East,Furniture,Chairs,109.764,2,0.1,8.5372,a6e4882b-a785-4ab1-87da-672f851dda35,f23ffc27-12d1-4412-9e90-6e91e049d893,c1501176-6208-4087-9c61-6d1d04993c21,dfec96b3-53ad-431a-bc69-4efc84f3e109
Standard Class,Corporate,United States,New Bedford,Massachusetts,2740,East,Technology,Phones,128.85,3,0.0,3.8655,e425affc-eec0-49b1-a5f6-1a20012e4f6b,18b395df-975a-4cc4-aa3d-1f0f7a64a1d6,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,83ca3560-6560-4226-a133-1177d294a254
First Class,Corporate,United States,Florence,South Carolina,29501,South,Furniture,Furnishings,127.95,3,0.0,21.7515,0b517498-4afe-446e-8932-5953baa27bac,dd65d0da-aba7-4484-ac1a-5853ea7a262f,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,e3e7dccf-df7c-44af-8a89-096d3d0f8596
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,68.52,3,0.0,31.5192,621b2163-d63f-4585-aee2-53f869ff7faa,d2c7ea85-37eb-4763-b551-7ef129a0cfac,efe32969-3c1a-4c37-a0ae-35295a30cbb7,1527e78f-9696-4189-bafb-3e27e2653112
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,74.94,3,0.0,14.2386,621b2163-d63f-4585-aee2-53f869ff7faa,d2c7ea85-37eb-4763-b551-7ef129a0cfac,b1035e3a-d289-47fd-997c-678681c45782,1527e78f-9696-4189-bafb-3e27e2653112
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,2548.56,6,0.2,286.713,621b2163-d63f-4585-aee2-53f869ff7faa,d2c7ea85-37eb-4763-b551-7ef129a0cfac,c4f8624f-f0bd-4cb6-8fb0-f91d78fdecd0,1527e78f-9696-4189-bafb-3e27e2653112
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Envelopes,271.44,3,0.0,122.148,621b2163-d63f-4585-aee2-53f869ff7faa,d2c7ea85-37eb-4763-b551-7ef129a0cfac,3f7bebe9-c6dd-4d66-8a1e-204d4cef5663,1527e78f-9696-4189-bafb-3e27e2653112
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,287.88,3,0.2,35.985,621b2163-d63f-4585-aee2-53f869ff7faa,d2c7ea85-37eb-4763-b551-7ef129a0cfac,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,1527e78f-9696-4189-bafb-3e27e2653112
First Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Paper,14.9,5,0.0,7.152,a692e100-617e-45c0-b840-e99924c2beb5,03d30b46-0362-498f-979a-04bdd87d70a3,efe32969-3c1a-4c37-a0ae-35295a30cbb7,e13a1ca5-5c7b-4354-be45-ee91b5da5f7a
First Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,4158.912,8,0.2,363.9048,a692e100-617e-45c0-b840-e99924c2beb5,03d30b46-0362-498f-979a-04bdd87d70a3,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,e13a1ca5-5c7b-4354-be45-ee91b5da5f7a
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,91.96,2,0.0,15.6332,621b2163-d63f-4585-aee2-53f869ff7faa,5bf2d866-a87b-4305-970e-7d9b5e2bcbea,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,48a94fe4-f2ab-4463-abc6-84de6657bfa7
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,33.11,7,0.0,12.9129,621b2163-d63f-4585-aee2-53f869ff7faa,5bf2d866-a87b-4305-970e-7d9b5e2bcbea,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,48a94fe4-f2ab-4463-abc6-84de6657bfa7
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,19.44,3,0.0,9.3312,621b2163-d63f-4585-aee2-53f869ff7faa,5bf2d866-a87b-4305-970e-7d9b5e2bcbea,efe32969-3c1a-4c37-a0ae-35295a30cbb7,48a94fe4-f2ab-4463-abc6-84de6657bfa7
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,55.48,1,0.0,26.6304,621b2163-d63f-4585-aee2-53f869ff7faa,5bf2d866-a87b-4305-970e-7d9b5e2bcbea,efe32969-3c1a-4c37-a0ae-35295a30cbb7,48a94fe4-f2ab-4463-abc6-84de6657bfa7
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,91.92,5,0.2,11.49,ce39f56d-31a8-439b-a09f-deccce20a9c8,a2bd0748-941d-4884-8880-07176702e469,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,88cbf26c-171e-4a20-b98c-5d811ee4034a
Same Day,Consumer,United States,Kenner,Louisiana,70065,South,Office Supplies,Appliances,17.34,2,0.0,4.6818,bad2596a-d78c-48e5-89c5-fe1117fcb851,5d3b5470-4102-4c1b-bad3-75f4e39614f2,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,5e993b60-97ca-492b-9c53-5366acd98be9
Same Day,Consumer,United States,Kenner,Louisiana,70065,South,Technology,Accessories,71.98,2,0.0,15.1158,bad2596a-d78c-48e5-89c5-fe1117fcb851,5d3b5470-4102-4c1b-bad3-75f4e39614f2,b5a6b04c-7073-437e-b60c-f9df408ee69b,5e993b60-97ca-492b-9c53-5366acd98be9
Standard Class,Consumer,United States,Cedar Hill,Texas,75104,Central,Office Supplies,Envelopes,7.08,3,0.2,2.478,5ef25e54-37ba-43d4-a672-27dd0e4e482e,3aa8cf3f-352f-49ec-8b6e-c3ee9b7236ad,3f7bebe9-c6dd-4d66-8a1e-204d4cef5663,0f3e57b4-c39e-49af-b4cc-d3af32532082
First Class,Corporate,United States,Providence,Rhode Island,2908,East,Technology,Accessories,69.98,2,0.0,4.8986,259f655f-53f7-45d2-95e3-2449eb8422b0,2c7fb130-0d4c-4fa3-9404-e60f021ff159,b5a6b04c-7073-437e-b60c-f9df408ee69b,6df7c8c4-209f-4c90-8f2f-3abf4d3dfd15
Second Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Appliances,646.272,8,0.2,64.6272,4fe081fc-fa8a-4a92-8345-0161ba508789,025cafcb-f2e8-4b0a-9eff-9ce44708e489,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,f86744a0-146d-41c0-9ab5-6fb40bcf497e
Second Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,10.368,2,0.2,3.7584,4fe081fc-fa8a-4a92-8345-0161ba508789,025cafcb-f2e8-4b0a-9eff-9ce44708e489,efe32969-3c1a-4c37-a0ae-35295a30cbb7,f86744a0-146d-41c0-9ab5-6fb40bcf497e
Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Fasteners,8.4,5,0.0,0.336,708bd2fb-3361-4b82-a453-0821ec171d7e,3f132cb8-e02d-4765-883a-dfb5c19b7868,8f2e9688-9435-48ae-97ee-c405b0e9df05,66a4bc4d-3ff6-49cd-ab10-92e91da2d082
Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Phones,71.96,5,0.2,25.186,708bd2fb-3361-4b82-a453-0821ec171d7e,3f132cb8-e02d-4765-883a-dfb5c19b7868,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,66a4bc4d-3ff6-49cd-ab10-92e91da2d082
First Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Art,18.48,2,0.2,6.006,cf9cd813-7553-42e3-9fa9-de2ab61db830,f10be6c6-7b98-446d-8dd0-0410d2536dd7,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,24f7b875-d178-418e-b5fe-3b7c0938f7ae
First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,9.84,3,0.0,2.8536,621b2163-d63f-4585-aee2-53f869ff7faa,d2c7ea85-37eb-4763-b551-7ef129a0cfac,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,b9da6c7a-cfbc-4e5c-ab99-b5689f32960a
Same Day,Consumer,United States,Miami,Florida,33142,South,Furniture,Chairs,239.24,1,0.2,23.924,0667b786-d966-4048-ab89-dc4f58d432ff,25de4b25-4346-4a82-b1fb-653a0aaf635f,c1501176-6208-4087-9c61-6d1d04993c21,d158cda5-207e-40c2-8ff4-0472e63be9cb
Standard Class,Corporate,United States,Nashua,New Hampshire,3060,East,Furniture,Furnishings,21.12,4,0.0,6.5472,678b1e07-7afd-4328-9fcd-40e1490f448a,907a1e4b-98b3-4200-91a6-da8df5432b08,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,94b978f3-abe1-4fb5-94a6-9f18b6845e28
First Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,54.9,5,0.0,15.372,8cb60a93-1c25-4ac2-b67a-ebe295f7afb6,a6a94c1a-bc2c-4186-9814-d7de5125455f,5d822846-ccd8-4f69-9981-0af311c352c6,3ba84d59-e616-48b3-bc59-9091dd9af918
Standard Class,Home Office,United States,Los Angeles,California,90036,West,Furniture,Furnishings,15.24,3,0.0,5.1816,6bcd80da-a1fb-4ff7-852a-7ef5d4f27fb7,ca072d57-d7aa-40f0-b57d-636206d6ab15,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,fd8daa19-13bd-4544-8157-b2a8b097c046
Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Appliances,19.568,2,0.8,-52.8336,293e159c-8218-427a-beb5-5eab8ab94967,24ed85ff-b655-412c-aeaf-82e1fc04d920,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,a1e95850-dbbe-409b-ae6f-4388bee98c6e
Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Binders,310.392,4,0.8,-512.1468,293e159c-8218-427a-beb5-5eab8ab94967,24ed85ff-b655-412c-aeaf-82e1fc04d920,c1973895-6814-4ddb-bc02-1d14f62e52f9,a1e95850-dbbe-409b-ae6f-4388bee98c6e
